,Unnamed: 0,POPESTIMATE2019,FIPS
1127,1127,12942,21233.0
1128,1128,36264,21235.0
1129,1129,7157,21237.0
1130,1130,26734,21239.0
1131,1131,4648794,22000.0
1132,1132,62045,22001.0
1133,1133,25627,22003.0
1134,1134,126604,22005.0
1135,1135,21891,22007.0
1136,1136,40144,22009.0
1137,1137,37497,22011.0
1138,1138,13241,22013.0
1139,1139,127039,22015.0
1140,1140,240204,22017.0
1141,1141,203436,22019.0
1142,1142,9918,22021.0
1143,1143,6973,22023.0
1144,1144,9494,22025.0
1145,1145,15670,22027.0
1146,1146,19259,22029.0
1147,1147,27463,22031.0
1148,1148,440059,22033.0
1149,1149,6861,22035.0
1150,1150,19135,22037.0
1151,1151,33395,22039.0
1152,1152,20015,22041.0
1153,1153,22389,22043.0
1154,1154,69830,22045.0
1155,1155,32511,22047.0
1156,1156,15744,22049.0
1157,1157,432493,22051.0
1158,1158,31368,22053.0
1159,1159,244390,22055.0
1160,1160,97614,22057.0
1161,1161,14892,22059.0
1162,1162,46742,22061.0
1163,1163,140789,22063.0
1164,1164,10951,22065.0
1165,1165,24874,22067.0
1166,1166,38158,22069.0
1167,1167,390144,22071.0
1168,1168,153279,22073.0
1169,1169,23197,22075.0
1170,1170,21730,22077.0
1171,1171,129648,22079.0
1172,1172,8442,22081.0
1173,1173,20122,22083.0
1174,1174,23884,22085.0
1175,1175,47244,22087.0
1176,1176,53100,22089.0
1177,1177,10132,22091.0
1178,1178,21096,22093.0
1179,1179,42837,22095.0
1180,1180,82124,22097.0
1181,1181,53431,22099.0
1182,1182,49348,22101.0
1183,1183,260419,22103.0
1184,1184,134758,22105.0
1185,1185,4334,22107.0
1186,1186,110461,22109.0
1187,1187,22108,22111.0
1188,1188,59511,22113.0
1189,1189,47429,22115.0
1190,1190,46194,22117.0
1191,1191,38340,22119.0
1192,1192,26465,22121.0
1193,1193,10830,22123.0
1194,1194,15568,22125.0
1195,1195,13904,22127.0
1196,1196,1344212,23000.0
1197,1197,108277,23001.0
1198,1198,67055,23003.0
1199,1199,295003,23005.0
1200,1200,30199,23007.0
1201,1201,54987,23009.0
1202,1202,122302,23011.0
1203,1203,39772,23013.0
1204,1204,34634,23015.0
1205,1205,57975,23017.0
1206,1206,152148,23019.0
1207,1207,16785,23021.0
1208,1208,35856,23023.0
1209,1209,50484,23025.0
1210,1210,39715,23027.0
1211,1211,31379,23029.0
1212,1212,207641,23031.0
1213,1213,6045680,24000.0
1214,1214,70416,24001.0
1215,1215,579234,24003.0
1216,1216,827370,24005.0
1217,1217,92525,24009.0
1218,1218,33406,24011.0
1219,1219,168447,24013.0
1220,1220,102855,24015.0
1221,1221,163257,24017.0
1222,1222,31929,24019.0
1223,1223,259547,24021.0
1224,1224,29014,24023.0
1225,1225,255441,24025.0
1226,1226,325690,24027.0
1227,1227,19422,24029.0
1228,1228,1050688,24031.0
1229,1229,909327,24033.0
1230,1230,50381,24035.0
1231,1231,113510,24037.0
1232,1232,25616,24039.0
1233,1233,37181,24041.0
1234,1234,151049,24043.0
1235,1235,103609,24045.0
1236,1236,52276,24047.0
1237,1237,593490,24510.0
1238,1238,6892503,25000.0
1239,1239,212990,25001.0
1240,1240,124944,25003.0
1241,1241,565217,25005.0
1242,1242,17332,25007.0
1243,1243,789034,25009.0
1244,1244,70180,25011.0
1245,1245,466372,25013.0
1246,1246,160830,25015.0
1247,1247,1611699,25017.0
1248,1248,11399,25019.0
1249,1249,706775,25021.0
1250,1250,521202,25023.0
1251,1251,803907,25025.0
1252,1252,830622,25027.0
1253,1253,9986857,26000.0
1254,1254,10405,26001.0
1255,1255,9108,26003.0
1256,1256,118081,26005.0
1257,1257,28405,26007.0
1258,1258,23324,26009.0
1259,1259,14883,26011.0
1260,1260,8209,26013.0
1261,1261,61550,26015.0
1262,1262,103126,26017.0
1263,1263,17766,26019.0
1264,1264,153401,26021.0
1265,1265,43517,26023.0
1266,1266,134159,26025.0
1267,1267,51787,26027.0
1268,1268,26143,26029.0
1269,1269,25276,26031.0
1270,1270,37349,26033.0
1271,1271,30950,26035.0
1272,1272,79595,26037.0
1273,1273,14029,26039.0
1274,1274,35784,26041.0
1275,1275,25239,26043.0
1276,1276,110268,26045.0
1277,1277,33415,26047.0
1278,1278,405813,26049.0
1279,1279,25449,26051.0
1280,1280,13975,26053.0
1281,1281,93088,26055.0
1282,1282,40711,26057.0
1283,1283,45605,26059.0
1284,1284,35684,26061.0
1285,1285,30981,26063.0
1286,1286,292406,26065.0
1287,1287,64697,26067.0
1288,1288,25127,26069.0
1289,1289,11066,26071.0
1290,1290,69872,26073.0
1291,1291,158510,26075.0
1292,1292,265066,26077.0
1293,1293,18038,26079.0
1294,1294,656955,26081.0
1295,1295,2116,26083.0
1296,1296,11853,26085.0
1297,1297,87607,26087.0
1298,1298,21761,26089.0
1299,1299,98451,26091.0
1300,1300,191995,26093.0
1301,1301,6229,26095.0
1302,1302,10799,26097.0
1303,1303,873972,26099.0
1304,1304,24558,26101.0
1305,1305,66699,26103.0
1306,1306,29144,26105.0
1307,1307,43453,26107.0
1308,1308,22780,26109.0
1309,1309,83156,26111.0
1310,1310,15118,26113.0
1311,1311,150500,26115.0
1312,1312,63888,26117.0
1313,1313,9328,26119.0
1314,1314,173566,26121.0
1315,1315,48980,26123.0
1316,1316,1257584,26125.0
1317,1317,26467,26127.0
1318,1318,20997,26129.0
1319,1319,5720,26131.0
1320,1320,23460,26133.0
1321,1321,8241,26135.0
1322,1322,24668,26137.0
1323,1323,291830,26139.0
1324,1324,12592,26141.0
1325,1325,24019,26143.0
1326,1326,190539,26145.0
1327,1327,159128,26147.0
1328,1328,60964,26149.0
1329,1329,41170,26151.0
1330,1330,8094,26153.0
1331,1331,68122,26155.0
1332,1332,52245,26157.0
1333,1333,75677,26159.0
1334,1334,367601,26161.0
1335,1335,1749343,26163.0
1336,1336,33631,26165.0
1337,1337,5639632,27000.0
1338,1338,15886,27001.0
1339,1339,356921,27003.0
1340,1340,34423,27005.0
1341,1341,47188,27007.0
1342,1342,40889,27009.0
1343,1343,4991,27011.0
1344,1344,67653,27013.0
1345,1345,25008,27015.0
1346,1346,35871,27017.0
1347,1347,105089,27019.0
1348,1348,29779,27021.0
1349,1349,11800,27023.0
1350,1350,56579,27025.0
1351,1351,64222,27027.0
1352,1352,8818,27029.0
1353,1353,5463,27031.0
1354,1354,11196,27033.0
1355,1355,65055,27035.0
1356,1356,429021,27037.0
1357,1357,20934,27039.0
1358,1358,38141,27041.0
1359,1359,13653,27043.0
1360,1360,21067,27045.0
1361,1361,30281,27047.0
1362,1362,46340,27049.0
1363,1363,5972,27051.0
1364,1364,1265843,27053.0
1365,1365,18600,27055.0
1366,1366,21491,27057.0
1367,1367,40596,27059.0
1368,1368,45130,27061.0
1369,1369,9846,27063.0
1370,1370,16337,27065.0
1371,1371,43199,27067.0
1372,1372,4298,27069.0
1373,1373,12229,27071.0
1374,1374,6623,27073.0
1375,1375,10641,27075.0
1376,1376,3740,27077.0
1377,1377,28887,27079.0
1378,1378,5639,27081.0
1379,1379,25474,27083.0
1380,1380,35893,27085.0
1381,1381,5527,27087.0
1382,1382,9336,27089.0
1383,1383,19683,27091.0
1384,1384,23222,27093.0
1385,1385,26277,27095.0
1386,1386,33386,27097.0
1387,1387,40062,27099.0
1388,1388,8194,27101.0
1389,1389,34274,27103.0
1390,1390,21629,27105.0
1391,1391,6375,27107.0
1392,1392,158293,27109.0
1393,1393,58746,27111.0
1394,1394,14119,27113.0
1395,1395,29579,27115.0
1396,1396,9126,27117.0
1397,1397,31364,27119.0
1398,1398,11249,27121.0
1399,1399,550321,27123.0
1400,1400,4055,27125.0
1401,1401,15170,27127.0
1402,1402,14548,27129.0
1403,1403,66972,27131.0
1404,1404,9315,27133.0
1405,1405,15165,27135.0
1406,1406,199070,27137.0
1407,1407,149013,27139.0
1408,1408,97238,27141.0
1409,1409,14865,27143.0
1410,1410,161075,27145.0
1411,1411,36649,27147.0
1412,1412,9805,27149.0
1413,1413,9266,27151.0
1414,1414,24664,27153.0
1415,1415,3259,27155.0
1416,1416,21627,27157.0
1417,1417,13682,27159.0
1418,1418,18612,27161.0
1419,1419,262440,27163.0
1420,1420,10897,27165.0
1421,1421,6207,27167.0
1422,1422,50484,27169.0
1423,1423,138377,27171.0
1424,1424,9709,27173.0
1425,1425,2976149,28000.0
1426,1426,30693,28001.0
1427,1427,36953,28003.0
1428,1428,12297,28005.0
1429,1429,18174,28007.0
1430,1430,8259,28009.0
1431,1431,30628,28011.0
1432,1432,14361,28013.0
1433,1433,9947,28015.0
1434,1434,17103,28017.0
1435,1435,8210,28019.0
1436,1436,8988,28021.0
1437,1437,15541,28023.0
1438,1438,19316,28025.0
1439,1439,22124,28027.0
1440,1440,28065,28029.0
1441,1441,18636,28031.0
1442,1442,184945,28033.0
1443,1443,74897,28035.0
1444,1444,7713,28037.0
1445,1445,24500,28039.0
1446,1446,13586,28041.0
1447,1447,20758,28043.0
1448,1448,47632,28045.0
1449,1449,208080,28047.0
1450,1450,231840,28049.0
1451,1451,17010,28051.0
1452,1452,8064,28053.0
1453,1453,1327,28055.0
1454,1454,23390,28057.0
1455,1455,143617,28059.0
1456,1456,16383,28061.0
1457,1457,6990,28063.0
1458,1458,11128,28065.0
1459,1459,68098,28067.0
1460,1460,9742,28069.0
1461,1461,54019,28071.0
1462,1462,63343,28073.0
1463,1463,74125,28075.0
1464,1464,12586,28077.0
1465,1465,22786,28079.0
1466,1466,85436,28081.0
1467,1467,28183,28083.0
1468,1468,34153,28085.0
1469,1469,58595,28087.0
1470,1470,106272,28089.0
1471,1471,24573,28091.0
1472,1472,35294,28093.0
1473,1473,35252,28095.0
1474,1474,9775,28097.0
1475,1475,29118,28099.0
1476,1476,21018,28101.0
1477,1477,10417,28103.0
1478,1478,49587,28105.0
1479,1479,34192,28107.0
1480,1480,55535,28109.0
1481,1481,11973,28111.0
1482,1482,39288,28113.0
1483,1483,32174,28115.0
1484,1484,25126,28117.0
1485,1485,6792,28119.0
1486,1486,155271,28121.0
1487,1487,28124,28123.0
1488,1488,4321,28125.0
1489,1489,26658,28127.0
1490,1490,15916,28129.0
1491,1491,18336,28131.0
1492,1492,25110,28133.0
1493,1493,13809,28135.0
1494,1494,28321,28137.0
1495,1495,22015,28139.0
1496,1496,19383,28141.0
1497,1497,9632,28143.0
1498,1498,28815,28145.0
1499,1499,14286,28147.0
1500,1500,45381,28149.0
1501,1501,43909,28151.0
1502,1502,20183,28153.0
1503,1503,9689,28155.0
1504,1504,8630,28157.0
1505,1505,17955,28159.0
1506,1506,12108,28161.0
1507,1507,29690,28163.0
1508,1508,6137428,29000.0
1509,1509,25343,29001.0
1510,1510,17712,29003.0
1511,1511,5143,29005.0
1512,1512,25388,29007.0
1513,1513,35789,29009.0
1514,1514,11754,29011.0
1515,1515,16172,29013.0
1516,1516,19443,29015.0
1517,1517,12133,29017.0
1518,1518,180463,29019.0
1519,1519,87364,29021.0
1520,1520,42478,29023.0
1521,1521,9020,29025.0
1522,1522,44743,29027.0
1523,1523,46305,29029.0
1524,1524,78871,29031.0
1525,1525,8679,29033.0
1526,1526,5982,29035.0
1527,1527,105780,29037.0
1528,1528,14349,29039.0
1529,1529,7426,29041.0
1530,1530,88595,29043.0
1531,1531,6797,29045.0
1532,1532,249948,29047.0
1533,1533,20387,29049.0
1534,1534,76745,29051.0
1535,1535,17709,29053.0
1536,1536,23920,29055.0
1537,1537,7561,29057.0
1538,1538,16878,29059.0
1539,1539,8278,29061.0
1540,1540,12547,29063.0
1541,1541,15573,29065.0
1542,1542,13185,29067.0
1543,1543,29131,29069.0
1544,1544,103967,29071.0
1545,1545,14706,29073.0
1546,1546,6571,29075.0
1547,1547,293086,29077.0
1548,1548,9850,29079.0
1549,1549,8352,29081.0
1550,1550,21824,29083.0
1551,1551,9544,29085.0
1552,1552,4403,29087.0
1553,1553,10001,29089.0
1554,1554,40117,29091.0
1555,1555,10125,29093.0
1556,1556,703011,29095.0
1557,1557,121328,29097.0
1558,1558,225081,29099.0
1559,1559,54062,29101.0
1560,1560,3959,29103.0
1561,1561,35723,29105.0
1562,1562,32708,29107.0
1563,1563,38355,29109.0
1564,1564,9776,29111.0
1565,1565,59013,29113.0
1566,1566,11920,29115.0
1567,1567,15227,29117.0
1568,1568,22837,29119.0
1569,1569,15117,29121.0
1570,1570,12088,29123.0
1571,1571,8697,29125.0
1572,1572,28530,29127.0
1573,1573,3617,29129.0
1574,1574,25619,29131.0
1575,1575,13180,29133.0
1576,1576,16132,29135.0
1577,1577,8644,29137.0
1578,1578,11551,29139.0
1579,1579,20627,29141.0
1580,1580,17076,29143.0
1581,1581,58236,29145.0
1582,1582,22092,29147.0
1583,1583,10529,29149.0
1584,1584,13615,29151.0
1585,1585,9174,29153.0
1586,1586,15805,29155.0
1587,1587,19136,29157.0
1588,1588,42339,29159.0
1589,1589,44573,29161.0
1590,1590,18302,29163.0
1591,1591,104418,29165.0
1592,1592,32149,29167.0
1593,1593,52607,29169.0
1594,1594,4696,29171.0
1595,1595,10309,29173.0
1596,1596,24748,29175.0
1597,1597,23018,29177.0
1598,1598,6270,29179.0
1599,1599,13288,29181.0
1600,1600,402022,29183.0
1601,1601,9397,29185.0
1602,1602,17894,29186.0
1603,1603,67215,29187.0
1604,1604,994205,29189.0
1605,1605,22761,29195.0
1606,1606,4660,29197.0
1607,1607,4902,29199.0
1608,1608,38280,29201.0
1609,1609,8166,29203.0
1610,1610,5930,29205.0
1611,1611,29025,29207.0
1612,1612,31952,29209.0
1613,1613,6089,29211.0
1614,1614,55928,29213.0
1615,1615,25398,29215.0
1616,1616,20563,29217.0
1617,1617,35649,29219.0
1618,1618,24730,29221.0
1619,1619,12873,29223.0
1620,1620,39592,29225.0
1621,1621,2013,29227.0
1622,1622,18289,29229.0
1623,1623,300576,29510.0
1624,1624,1068778,30000.0
1625,1625,9453,30001.0
1626,1626,13319,30003.0
1627,1627,6681,30005.0
1628,1628,6237,30007.0
1629,1629,10725,30009.0
1630,1630,1252,30011.0
1631,1631,81366,30013.0
1632,1632,5635,30015.0
1633,1633,11402,30017.0
1634,1634,1690,30019.0
1635,1635,8613,30021.0
1636,1636,9140,30023.0
1637,1637,2846,30025.0
1638,1638,11050,30027.0
1639,1639,103806,30029.0
1640,1640,114434,30031.0
1641,1641,1258,30033.0
1642,1642,13753,30035.0
1643,1643,821,30037.0
1644,1644,3379,30039.0
1645,1645,16484,30041.0
1646,1646,12221,30043.0
1647,1647,2007,30045.0
1648,1648,30458,30047.0
1649,1649,69432,30049.0
1650,1650,2337,30051.0
1651,1651,19980,30053.0
1652,1652,1664,30055.0
1653,1653,8600,30057.0
1654,1654,1862,30059.0
1655,1655,4397,30061.0
1656,1656,119600,30063.0
1657,1657,4633,30065.0
1658,1658,16606,30067.0
1659,1659,487,30069.0
1660,1660,3954,30071.0
1661,1661,5911,30073.0
1662,1662,1682,30075.0
1663,1663,6890,30077.0
1664,1664,1077,30079.0
1665,1665,43806,30081.0
1666,1666,10803,30083.0
1667,1667,11004,30085.0
1668,1668,8937,30087.0
1669,1669,12113,30089.0
1670,1670,3309,30091.0
1671,1671,34915,30093.0
1672,1672,9642,30095.0
1673,1673,3737,30097.0
1674,1674,6147,30099.0
1675,1675,4736,30101.0
1676,1676,696,30103.0
1677,1677,7396,30105.0
1678,1678,2126,30107.0
1679,1679,969,30109.0
1680,1680,161300,30111.0
1681,1681,1934408,31000.0
1682,1682,31363,31001.0
1683,1683,6298,31003.0
1684,1684,463,31005.0
1685,1685,745,31007.0
1686,1686,465,31009.0
1687,1687,5192,31011.0
1688,1688,10783,31013.0
1689,1689,1919,31015.0
1690,1690,2955,31017.0
1691,1691,49659,31019.0
1692,1692,6459,31021.0
1693,1693,8016,31023.0
1694,1694,26248,31025.0
1695,1695,8402,31027.0
1696,1696,3924,31029.0
1697,1697,5689,31031.0
1698,1698,8910,31033.0
1699,1699,6203,31035.0
1700,1700,10709,31037.0
1701,1701,8846,31039.0
1702,1702,10777,31041.0
1703,1703,20026,31043.0
1704,1704,8589,31045.0
1705,1705,23595,31047.0
1706,1706,1794,31049.0
1707,1707,5636,31051.0
1708,1708,36565,31053.0
1709,1709,571327,31055.0
1710,1710,1693,31057.0
1711,1711,5462,31059.0
1712,1712,2979,31061.0
1713,1713,2627,31063.0
1714,1714,4676,31065.0
1715,1715,21513,31067.0
1716,1716,1837,31069.0
1717,1717,1969,31071.0
1718,1718,1990,31073.0
1719,1719,623,31075.0
1720,1720,2356,31077.0
1721,1721,61353,31079.0
1722,1722,9324,31081.0
1723,1723,3380,31083.0
1724,1724,922,31085.0
1725,1725,2762,31087.0
1726,1726,10067,31089.0
1727,1727,682,31091.0
1728,1728,6445,31093.0
1729,1729,7046,31095.0
1730,1730,5071,31097.0
1731,1731,6495,31099.0
1732,1732,8034,31101.0
1733,1733,806,31103.0
1734,1734,3632,31105.0
1735,1735,8332,31107.0
1736,1736,319090,31109.0
1737,1737,34914,31111.0
1738,1738,748,31113.0
1739,1739,664,31115.0
1740,1740,494,31117.0
1741,1741,35099,31119.0
1742,1742,7755,31121.0
1743,1743,4642,31123.0
1744,1744,3519,31125.0
1745,1745,6972,31127.0
1746,1746,4148,31129.0
1747,1747,16012,31131.0
1748,1748,2613,31133.0
1749,1749,2891,31135.0
1750,1750,9034,31137.0
1751,1751,7148,31139.0
1752,1752,33470,31141.0
1753,1753,5213,31143.0
1754,1754,10724,31145.0
1755,1755,7865,31147.0
1756,1756,1357,31149.0
1757,1757,14224,31151.0
1758,1758,187196,31153.0
1759,1759,21578,31155.0
1760,1760,35618,31157.0
1761,1761,17284,31159.0
1762,1762,5246,31161.0
1763,1763,3001,31163.0
1764,1764,1166,31165.0
1765,1765,5920,31167.0
1766,1766,5003,31169.0
1767,1767,722,31171.0
1768,1768,7224,31173.0
1769,1769,4158,31175.0
1770,1770,20729,31177.0
1771,1771,9385,31179.0
1772,1772,3487,31181.0
1773,1773,783,31183.0
1774,1774,13679,31185.0
1775,1775,3080156,32000.0
1776,1776,24909,32001.0
1777,1777,2266715,32003.0
1778,1778,48905,32005.0
1779,1779,52778,32007.0
1780,1780,873,32009.0
1781,1781,2029,32011.0
1782,1782,16831,32013.0
1783,1783,5532,32015.0
1784,1784,5183,32017.0
1785,1785,57510,32019.0
1786,1786,4505,32021.0
1787,1787,46523,32023.0
1788,1788,6725,32027.0
1789,1789,4123,32029.0
1790,1790,471519,32031.0
1791,1791,9580,32033.0
1792,1792,55916,32510.0
1793,1793,1359711,33000.0
1794,1794,61303,33001.0
1795,1795,48910,33003.0
1796,1796,76085,33005.0
1797,1797,31563,33007.0
1798,1798,89886,33009.0
1799,1799,417025,33011.0
1800,1800,151391,33013.0
1801,1801,309769,33015.0
1802,1802,130633,33017.0
1803,1803,43146,33019.0
1804,1804,8882190,34000.0
1805,1805,263670,34001.0
1806,1806,932202,34003.0
1807,1807,445349,34005.0
1808,1808,506471,34007.0
1809,1809,92039,34009.0
1810,1810,149527,34011.0
1811,1811,798975,34013.0
1812,1812,291636,34015.0
1813,1813,672391,34017.0
1814,1814,124371,34019.0
1815,1815,367430,34021.0
1816,1816,825062,34023.0
1817,1817,618795,34025.0
1818,1818,491845,34027.0
1819,1819,607186,34029.0
1820,1820,501826,34031.0
1821,1821,62385,34033.0
1822,1822,328934,34035.0
1823,1823,140488,34037.0
1824,1824,556341,34039.0
1825,1825,105267,34041.0
1826,1826,2096829,35000.0
1827,1827,679121,35001.0
1828,1828,3527,35003.0
1829,1829,64615,35005.0
1830,1830,26675,35006.0
1831,1831,11941,35007.0
1832,1832,48954,35009.0
1833,1833,1748,35011.0
1834,1834,218195,35013.0
1835,1835,58460,35015.0
1836,1836,26998,35017.0
1837,1837,4300,35019.0
1838,1838,625,35021.0
1839,1839,4198,35023.0
1840,1840,71070,35025.0
1841,1841,19572,35027.0
1842,1842,19369,35028.0
1843,1843,23709,35029.0
1844,1844,71367,35031.0
1845,1845,4521,35033.0
1846,1846,67490,35035.0
1847,1847,8253,35037.0
1848,1848,38921,35039.0
1849,1849,18500,35041.0
1850,1850,146748,35043.0
1851,1851,123958,35045.0
1852,1852,27277,35047.0
1853,1853,150358,35049.0
1854,1854,10791,35051.0
1855,1855,16637,35053.0
1856,1856,32723,35055.0
1857,1857,15461,35057.0
1858,1858,4059,35059.0
1859,1859,76688,35061.0
1860,1860,19453561,36000.0
1861,1861,305506,36001.0
1862,1862,46091,36003.0
1863,1863,1418207,36005.0
1864,1864,190488,36007.0
1865,1865,76117,36009.0
1866,1866,76576,36011.0
1867,1867,126903,36013.0
1868,1868,83456,36015.0
1869,1869,47207,36017.0
1870,1870,80485,36019.0
1871,1871,59461,36021.0
1872,1872,47581,36023.0
1873,1873,44135,36025.0
1874,1874,294218,36027.0
1875,1875,918702,36029.0
1876,1876,36885,36031.0
1877,1877,50022,36033.0
1878,1878,53383,36035.0
1879,1879,57280,36037.0
1880,1880,47188,36039.0
1881,1881,4416,36041.0
1882,1882,61319,36043.0
1883,1883,109834,36045.0
1884,1884,2559903,36047.0
1885,1885,26296,36049.0
1886,1886,62914,36051.0
1887,1887,70941,36053.0
1888,1888,741770,36055.0
1889,1889,49221,36057.0
1890,1890,1356924,36059.0
1891,1891,1628706,36061.0
1892,1892,209281,36063.0
1893,1893,228671,36065.0
1894,1894,460528,36067.0
1895,1895,109777,36069.0
1896,1896,384940,36071.0
1897,1897,40352,36073.0
1898,1898,117124,36075.0
1899,1899,59493,36077.0
1900,1900,98320,36079.0
1901,1901,2253858,36081.0
1902,1902,158714,36083.0
1903,1903,476143,36085.0
1904,1904,325789,36087.0
1905,1905,107740,36089.0
1906,1906,229863,36091.0
1907,1907,155299,36093.0
1908,1908,30999,36095.0
1909,1909,17807,36097.0
1910,1910,34016,36099.0
1911,1911,95379,36101.0
1912,1912,1476601,36103.0
1913,1913,75432,36105.0
1914,1914,48203,36107.0
1915,1915,102180,36109.0
1916,1916,177573,36111.0
1917,1917,63944,36113.0
1918,1918,61204,36115.0
1919,1919,89918,36117.0
1920,1920,967506,36119.0
1921,1921,39859,36121.0
1922,1922,24913,36123.0
1923,1923,10488084,37000.0
1924,1924,169509,37001.0
1925,1925,37497,37003.0
1926,1926,11137,37005.0
1927,1927,24446,37007.0
1928,1928,27203,37009.0
1929,1929,17557,37011.0
1930,1930,46994,37013.0
1931,1931,18947,37015.0
1932,1932,32722,37017.0
1933,1933,142820,37019.0
1934,1934,261191,37021.0
1935,1935,90485,37023.0
1936,1936,216453,37025.0
1937,1937,82178,37027.0
1938,1938,10867,37029.0
1939,1939,69473,37031.0
1940,1940,22604,37033.0
1941,1941,159551,37035.0
1942,1942,74470,37037.0
1943,1943,28612,37039.0
1944,1944,13943,37041.0
1945,1945,11231,37043.0
1946,1946,97947,37045.0
1947,1947,55508,37047.0
1948,1948,102139,37049.0
1949,1949,335509,37051.0
1950,1950,27763,37053.0
1951,1951,37009,37055.0
1952,1952,167609,37057.0
1953,1953,42846,37059.0
1954,1954,58741,37061.0
1955,1955,321488,37063.0
1956,1956,51472,37065.0
1957,1957,382295,37067.0
1958,1958,69685,37069.0
1959,1959,224529,37071.0
1960,1960,11562,37073.0
1961,1961,8441,37075.0
1962,1962,60443,37077.0
1963,1963,21069,37079.0
1964,1964,537174,37081.0
1965,1965,50010,37083.0
1966,1966,135976,37085.0
1967,1967,62317,37087.0
1968,1968,117417,37089.0
1969,1969,23677,37091.0
1970,1970,55234,37093.0
1971,1971,4937,37095.0
1972,1972,181806,37097.0
1973,1973,43938,37099.0
1974,1974,209339,37101.0
1975,1975,9419,37103.0
1976,1976,61779,37105.0
1977,1977,55949,37107.0
1978,1978,86111,37109.0
1979,1979,45756,37111.0
1980,1980,35858,37113.0
1981,1981,21755,37115.0
1982,1982,22440,37117.0
1983,1983,1110356,37119.0
1984,1984,14964,37121.0
1985,1985,27173,37123.0
1986,1986,100880,37125.0
1987,1987,94298,37127.0
1988,1988,234473,37129.0
1989,1989,19483,37131.0
1990,1990,197938,37133.0
1991,1991,148476,37135.0
1992,1992,12726,37137.0
1993,1993,39824,37139.0
1994,1994,63060,37141.0
1995,1995,13463,37143.0
1996,1996,39490,37145.0
1997,1997,180742,37147.0
1998,1998,20724,37149.0
1999,1999,143667,37151.0
2000,2000,44829,37153.0
2001,2001,130625,37155.0
2002,2002,91010,37157.0
2003,2003,142088,37159.0
2004,2004,67029,37161.0
2005,2005,63531,37163.0
2006,2006,34823,37165.0
2007,2007,62806,37167.0
2008,2008,45591,37169.0
2009,2009,71783,37171.0
2010,2010,14271,37173.0
2011,2011,34385,37175.0
2012,2012,4016,37177.0
2013,2013,239859,37179.0
2014,2014,44535,37181.0
2015,2015,1111761,37183.0
2016,2016,19731,37185.0
2017,2017,11580,37187.0
2018,2018,56177,37189.0
2019,2019,123131,37191.0
2020,2020,68412,37193.0
2021,2021,81801,37195.0
2022,2022,37667,37197.0
2023,2023,18069,37199.0
2024,2024,762062,38000.0
2025,2025,2216,38001.0
2026,2026,10415,38003.0
2027,2027,6832,38005.0
2028,2028,928,38007.0
2029,2029,6282,38009.0
2030,2030,3024,38011.0
2031,2031,2115,38013.0
2032,2032,95626,38015.0
2033,2033,181923,38017.0
2034,2034,3762,38019.0
2035,2035,4872,38021.0
2036,2036,2264,38023.0
2037,2037,4424,38025.0
2038,2038,2287,38027.0
2039,2039,3241,38029.0
2040,2040,3210,38031.0
2041,2041,1761,38033.0
2042,2042,69451,38035.0
2043,2043,2274,38037.0
2044,2044,2231,38039.0
2045,2045,2499,38041.0
2046,2046,2480,38043.0
2047,2047,4046,38045.0
2048,2048,1850,38047.0
2049,2049,5745,38049.0
2050,2050,2497,38051.0
2051,2051,15024,38053.0
2052,2052,9450,38055.0
2053,2053,8187,38057.0
2054,2054,31364,38059.0
2055,2055,10545,38061.0
2056,2056,2879,38063.0
2057,2057,1959,38065.0
2058,2058,6801,38067.0
2059,2059,3975,38069.0
2060,2060,11519,38071.0
2061,2061,5218,38073.0
2062,2062,2327,38075.0
2063,2063,16177,38077.0
2064,2064,14176,38079.0
2065,2065,3898,38081.0
2066,2066,1315,38083.0
2067,2067,4230,38085.0
2068,2068,750,38087.0
2069,2069,31489,38089.0
2070,2070,1890,38091.0
2071,2071,20704,38093.0
2072,2072,2189,38095.0
2073,2073,8036,38097.0
2074,2074,10641,38099.0
2075,2075,67641,38101.0
2076,2076,3834,38103.0
2077,2077,37589,38105.0
2078,2078,11689100,39000.0
2079,2079,27698,39001.0
2080,2080,102351,39003.0
2081,2081,53484,39005.0
2082,2082,97241,39007.0
2083,2083,65327,39009.0
2084,2084,45656,39011.0
2085,2085,67006,39013.0
2086,2086,43432,39015.0
2087,2087,383134,39017.0
2088,2088,26914,39019.0
2089,2089,38885,39021.0
2090,2090,134083,39023.0
2091,2091,206428,39025.0
2092,2092,41968,39027.0
2093,2093,101883,39029.0
2094,2094,36600,39031.0
2095,2095,41494,39033.0
2096,2096,1235072,39035.0
2097,2097,51113,39037.0
2098,2098,38087,39039.0
2099,2099,209177,39041.0
2100,2100,74266,39043.0
2101,2101,157574,39045.0
2102,2102,28525,39047.0
2103,2103,1316756,39049.0
2104,2104,42126,39051.0
2105,2105,29898,39053.0
2106,2106,93649,39055.0
2107,2107,168937,39057.0
2108,2108,38875,39059.0
2109,2109,817473,39061.0
2110,2110,75783,39063.0
2111,2111,31365,39065.0
2112,2112,15040,39067.0
2113,2113,27006,39069.0
2114,2114,43161,39071.0
2115,2115,28264,39073.0
2116,2116,43960,39075.0
2117,2117,58266,39077.0
2118,2118,32413,39079.0
2119,2119,65325,39081.0
2120,2120,62322,39083.0
2121,2121,230149,39085.0
2122,2122,59463,39087.0
2123,2123,176862,39089.0
