,FIPS,POPESTIMATE2019,RBIRTH2019,RDEATH2019,PCTPOVALL_2018,Unemployment_rate_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018,popdensity,pct_blk,pct_asian,pct_native,pct_white,beta,f
474,31141,33470,13.81128571,8.418592807000001,8.5,2.6,63656.0,106.5836,178.749021,0.00213012602267692,0.00769789516175682,0.00037261790695198503,0.965283547525478,6.376552442644962e-06,0.00014249138819932836
475,31153,187196,13.41385236,5.758798464,5.7,2.7,79358.0,132.8746,1353.69467833333,0.0338502578054352,0.0213166462655174,0.00321187865893511,0.896150661502956,4.7744585412940247e-08,0.003352030166951195
476,31155,21578,11.52805003,9.427798002000001,7.8,2.7,67897.0,113.6846,32.3811829285714,0.0018559938965578898,0.0019450076998139198,0.00159082409612724,0.980799321035177,3.5216188883784202e-06,0.00013087621684376716
477,31157,35618,12.69166795,10.84662371,14.3,3.2,50247.0,84.132,176.394259888889,0.00490565033434732,0.00645234375666283,0.00855160994486742,0.9495951046108121,6.855136912548359e-06,4.101381737510457e-05
478,31185,13679,12.39654355,9.844313997,9.7,2.5,61478.0,102.9368,17.2107511428571,0.0073578094675797,0.00242574984068086,0.00930066553424108,0.9613494279966409,1.364607448582619e-05,0.000137655974987827
479,32005,48905,5.8935868739999995,11.273795100000001,7.2,4.3,70495.0,120.0119,138.2004625,0.00519619751586258,0.0119129118765417,0.0123191995464293,0.915676416783952,3.7259086248127617e-06,0.0001166288889410394
480,32019,57510,11.71871553,10.92452547,10.5,5.4,59732.0,101.6888,134.099211625,0.00647872941833754,0.011520708515178002,0.018516614622467,0.879305710172868,5.179045452934872e-07,0.00011618831006544873
481,32023,46523,8.265273855,16.02896117,15.2,5.7,47031.0,80.0664,61.4055667545455,0.0217781085488276,0.00862954466033322,0.0144627553344862,0.8618995398342231,2.8359580511284128e-06,1.3189300172855578e-07
482,32510,55916,10.76333267,11.46528915,11.3,4.7,56382.0,95.9857,730.573028571429,0.0134307993714635,0.0187040206602872,0.0323190654010883,0.820855287684501,3.5727525064529147e-07,0.0007700420185477036
483,33003,48910,6.655471822000001,11.91841416,9.0,2.5,59413.0,78.8787,69.4766298333333,0.00494426453303361,0.00333568718749157,0.0035024616224347102,0.9760663431756559,1.308737307378056e-08,0.0007178586218955924
484,33009,89886,7.584067889,9.243430761,9.0,2.1,65163.0,86.5126,81.81531070000001,0.0053511451598047795,0.0178476870518564,0.00369014700983736,0.954540163586205,2.795702298491676e-07,0.001449214102544425
485,33017,130633,8.931382713,8.232538494,9.7,2.3,69919.0,92.8268,466.90848095238096,0.00887083773049625,0.0198010050130316,0.000484465527556941,0.9477462337985179,9.494080608937576e-07,6.0284009056277295e-05
486,35003,3527,2.8244598219999997,7.908487502000001,23.3,6.4,34777.0,73.3615,0.6705029,0.0026471366804906,0.00105885467219624,0.0017167145157036198,0.987797791500265,1.129542747792379e-05,3.539678961177184e-05
487,35005,64615,12.68106125,9.832080453,18.9,4.9,43527.0,91.8194,10.46853885,0.007514767283212821,0.00417468776016275,0.00642038832362353,0.85630515474528,2.0461447516091234e-07,0.0019073202655280133
488,35009,48954,16.76636959,7.691368575,17.2,4.1,47202.0,99.5718,27.339165614285697,0.0285890188634348,0.0048210845323033704,0.0269910087076214,0.8109715601556892,4.854395600566402e-07,0.0008416813214325441
489,35017,26998,9.428923961,11.97031362,20.7,4.9,38341.0,80.8797,68.7237027588889,0.0036541145747674398,0.0041166568647599605,0.0108118338663023,0.9416440122945441,7.70364312253786e-06,4.2340563896625655e-07
490,35025,71070,15.44665145,7.2112820289999995,16.1,4.1,51656.0,108.9674,29.6659535675,0.0153875689533445,0.00111388960592869,0.00707259389556555,0.922246383833205,1.8002260154146253e-09,0.009980494092771658
491,35035,67490,13.92481495,9.168909198,20.3,4.9,42701.0,90.077,261.194604071429,0.0133876447434664,0.00605822098003717,0.0825337098332623,0.8483345564891259,4.032673889697997e-06,0.00013427409165542303
492,35039,38921,10.69998974,11.77768654,22.0,5.2,41511.0,87.5667,283.38153717407397,0.00268217501794637,0.006378396853680321,0.0715354258694264,0.6743562494608,6.048522038282435e-07,0.00023064778731006488
493,35041,18500,13.5806114,7.783354357,22.6,4.3,41700.0,87.9654,7.88618795,0.0027916035490153602,0.000405756329798745,0.0010441462886821,0.8830402223214922,5.528977660949114e-06,1.2717556804875407e-07
494,35047,27277,9.021677594,9.898277846000001,28.2,5.9,35292.0,74.4478,5.34442089333333,0.00341376625053962,0.017803925132171,0.00149800742019016,0.5971737426046639,9.604568133957765e-10,0.011735424193899313
495,35055,32723,8.28467488,9.690929657,21.4,6.5,38405.0,81.0147,28.7293812666667,0.000487864536695159,0.0066298181673599,0.0290522823837705,0.7229933116234849,3.667872462399646e-06,1.0447175290834163e-06
496,35057,15461,9.879572531,9.685855423,25.2,7.6,39123.0,82.5293,7.386670588888889,0.0320148803375308,0.0142912899968103,0.0100026160947701,0.908789949000075,2.3827676256302547e-07,7.644911356087525e-05
497,35061,76688,10.876314599999999,9.137672965,17.3,5.5,46365.0,97.8061,245.03428399999999,0.0205588939556644,0.00718318499969075,0.0189337035462356,0.791555569893128,2.2300811933953548e-07,0.0016231533754271776
498,36009,76117,10.4813436,11.09635378,17.1,5.3,48017.0,70.9807,217.07473225806498,0.0107975232775801,0.00463047724784866,0.0429266469556921,0.9189939300520429,1.0041424491282776e-06,0.00016691570131015243
499,36017,47207,9.931116088,11.30456831,15.1,4.7,50312.0,74.3732,49.7201763157895,0.007248978811118009,0.00296472366941735,0.00582416457867006,0.95636855736104,6.472798091846816e-10,0.01394461728608793
500,36023,47581,9.905249572,8.85596466,16.9,5.1,51751.0,76.5004,164.7153225,0.00790929157771267,0.0050576091943915396,0.000700510236630121,0.965055075723639,5.337910801586618e-07,0.00038793946589214817
501,36031,36885,8.304908794,11.1361277,11.7,4.9,54376.0,80.3808,49.65545716129029,0.00742161705819828,0.0031871791253012603,0.0021277927237613303,0.961685833206326,5.355569010934005e-07,1.5994900230784093e-05
502,36033,50022,8.853351412,10.44854987,16.7,5.2,48722.0,72.0228,45.3858475652174,0.0232354632881048,0.00675779094755005,0.0939416086653107,0.845268426579932,1.1518151830436632e-07,0.00023268679602064799
503,36035,53383,9.662106601,10.55916872,13.0,5.1,51388.0,75.9638,114.32891428571399,0.0102572188049634,0.0034853692131756897,0.00354769594664761,0.9662589944872599,4.148818270794603e-06,5.4548187287950516e-05
504,36039,47188,8.121054467999999,11.42023285,13.0,4.5,54514.0,80.5848,86.4659245675676,0.0160423687218408,0.0175674716120007,0.0017859125503156602,0.9441545501302859,2.0894106857087544e-06,0.0006774590105275978
505,36041,4416,6.329113924,14.24050633,9.1,6.8,59020.0,87.2457,11.4158174,0.00480916601516992,0.0005741150834769,0.0014466530437568,0.978260399067852,6.742432075825006e-06,0.00011886370011478242
506,36045,109834,17.25755526,8.290482634,12.3,5.6,52798.0,78.0481,179.34385672973,0.0243147612793812,0.00691253153040984,0.00203484038634751,0.9382752745458659,1.4600572993290757e-07,0.012904882415300184
507,36049,26296,12.20112917,10.26865219,12.2,5.5,52660.0,77.8441,64.36575788888891,0.00808853126729321,0.00404588782990909,0.0029128972759061103,0.9695351996392,1.7910380529345455e-06,4.4361090388439495e-05
508,36095,30999,7.627323196,10.07321587,11.8,4.8,57757.0,85.3787,52.2074073888889,0.00582640902876253,0.00641337771042514,0.00119709545073677,0.9711597155096179,2.6676688539779134e-06,0.0004852802166724762
509,36097,17807,8.18133423,10.4788322,13.5,5.1,50190.0,74.1929,65.24864428571429,0.00780802089362035,0.00716337331531845,0.0027357032838849398,0.966441284973713,3.0004096200959212e-06,3.645058495456433e-05
510,36117,89918,10.44870585,9.693645277,9.6,4.2,61118.0,90.3471,164.723498636364,0.0275176415223702,0.00525107869997925,0.00246050429199302,0.9402762361814571,5.838523271655085e-08,0.00023542827452901344
511,37001,169509,11.76109969,9.796948423,13.5,3.7,50480.0,93.6167,371.506164545455,0.134847547402836,0.0118707507140934,0.00393741071257864,0.785242010269069,1.1096112798198179e-08,0.013774944778565348
512,37003,37497,9.702250495,10.66445716,13.0,3.2,49138.0,91.1279,122.32356999999999,0.0402695413702982,0.00801371650080135,0.0006709158000670901,0.86198271635576,7.73500534503299e-06,4.34942408044231e-05
513,37005,11137,8.888888889,11.94163861,18.7,4.5,39735.0,73.6898,42.2562366666667,0.00937228408396033,0.0019353369763205801,0.00423961294827672,0.9683730771906399,2.03793647727498e-07,0.00020788982001641862
514,37007,24446,10.34426364,11.12110557,20.5,4.5,38023.0,70.5148,123.49760714285699,0.423676008964108,0.00634610510546124,0.0019625741670470103,0.5594967699464339,8.716279902076771e-06,0.00012680205170954859
515,37013,46994,9.335459862,13.35459862,18.1,4.6,46411.0,86.0706,45.331915555555604,0.25731165243306897,0.00132414911893707,0.00133416405791317,0.709797939769149,7.854216760221039e-06,2.1061250070300574e-05
516,37027,82178,9.427297752000001,11.80239215,15.9,3.8,43328.0,80.3531,316.86618,0.0491748779037488,0.00384859877773879,0.0049964886445659,0.9035967750059621,3.53313139689683e-08,0.0011666353546864116
517,37033,22604,9.284230072,10.83160175,17.1,4.4,45517.0,84.4127,56.958274285714296,0.29335490731946395,0.0036008626158064295,0.00270178952774504,0.6520860470300861,2.2847223740324142e-06,0.00018793670784907068
518,37037,74470,9.038124081,10.43381641,9.3,3.3,73703.0,136.6845,137.38533999999999,0.15104004269434898,0.0208306467703367,0.00300310129380315,0.780694898695338,2.3578522145182787e-06,7.878755264742465e-06
519,37043,11231,7.783493626,14.58286737,14.6,4.3,42878.0,79.5186,81.1853833333333,0.00232114372422803,0.00047909929332854296,0.0,0.989701736093083,8.894338453098975e-06,0.00016780447731321035
520,37053,27763,9.784771537000001,8.872012997999999,9.7,3.6,64426.0,119.48,136.433406666667,0.0475859977584963,0.00368085218573369,0.008699300271982721,0.924052535891395,5.616618564034915e-07,0.00044679591872216756
521,37061,58741,11.27985594,10.07372677,20.4,4.3,42725.0,79.2348,116.902728333333,0.274431349092054,0.0038111408494279795,0.00205108371467368,0.610099127539404,1.5636657214423803e-07,0.0006986831840452845
522,37079,21069,9.768820391,10.57498518,23.5,3.9,43591.0,80.8408,325.59317749999997,0.331395430244755,0.000302932385491558,0.00244402290697036,0.555090563632064,9.594654498560547e-08,0.012259353803931252
523,37093,55234,15.40994642,6.58606919,18.0,5.0,47892.0,88.8172,211.3197,0.32631974664699603,0.0141970657901969,0.199172427569693,0.34961945742326805,4.259338118385342e-09,0.0035950695764839953
524,37105,61779,12.58669616,9.155439193,15.7,4.3,48984.0,90.8423,232.35602000000003,0.190752445939432,0.0127291835995485,0.00565719684180766,0.703514112989534,3.45282354683135e-06,0.0001628130208336381
525,37107,55949,10.86305935,13.72175917,22.1,4.0,40433.0,74.9842,141.603174285714,0.380575095363831,0.00408688564905192,0.00361887636753193,0.560218790776032,2.833961430211476e-06,2.4886225438600085e-05
526,37109,86111,9.800062279,10.46985071,10.3,3.4,62963.0,116.7668,266.59876666666696,0.0431698622701584,0.00957620193414147,0.00324335248055844,0.882304831466746,4.4542072293701543e-07,1.971253035154552e-05
527,37111,45756,9.581127152999999,11.24741014,15.4,3.4,43972.0,81.5474,78.243022,0.0287085751091112,0.0041681697712713,0.00327354978704883,0.936506800462381,7.6231236548059726e-06,3.69696447210105e-05
528,37117,22440,10.90909091,13.88026608,20.3,5.0,43569.0,80.8,73.41681,0.525823589809678,0.000334624867911236,0.0066641635914915604,0.44655692986659495,6.697868538929454e-06,2.0821839855439395e-05
529,37125,100880,11.40796755,11.70844079,10.5,3.8,59471.0,110.2908,276.562509285714,0.12256414169467,0.00959816379854562,0.00562256006293117,0.8280318397612361,6.451320286550628e-07,0.0007414068197581919
530,37137,12726,6.230529595,12.38219173,16.6,4.1,46447.0,86.1374,51.8608501,0.228710417719067,0.00236293331681733,0.00644243087271551,0.730036539302823,2.2557535608219694e-06,0.0007288738294266156
531,37139,39824,11.66144043,9.319077663,18.2,4.8,46355.0,85.9668,176.0241,0.365047571357036,0.0159489233850776,0.0019278918377566398,0.5876564847270911,3.195030144163559e-07,0.0004032394093707453
532,37143,13463,8.642527194,10.87766354,15.8,4.8,48337.0,89.6424,129.447435,0.349646671199559,0.0,0.0008287750704458799,0.6335411553269461,7.571274913915247e-07,0.0003311819995634735
533,37145,39490,10.5668601,11.35240605,14.8,4.1,50149.0,93.0029,171.109958333333,0.236614638192018,0.00212787000050907,0.00546718416413151,0.729338156864647,4.204373455819319e-06,3.547284900622116e-05
534,37149,20724,7.489369927,14.88210282,11.8,3.7,50467.0,93.5926,102.282328,0.0500865502196762,0.0025532132897399897,0.0020040294681429303,0.916693831045626,1.0266989841248746e-05,2.5121027534713573e-05
535,37155,130625,12.92908053,10.49868766,24.5,5.9,35407.0,65.6634,151.6012425,0.238375815076776,0.008192498293263559,0.311390073367064,0.37294845957746103,2.772294367754808e-07,0.005614292749608493
536,37163,63531,13.00482361,10.79794445,22.8,4.0,42807.0,79.3869,71.6091158333333,0.24897473896435,0.00434367655870998,0.0139100336647267,0.646364743833506,4.039758530575861e-06,1.3182294276131712e-05
537,37165,34823,12.53341766,12.27470032,26.9,7.4,36730.0,68.1169,127.53890200000001,0.37141617825255296,0.00580772522025228,0.10806782355266001,0.465347444183091,1.0868476111541462e-07,0.00044255546318706934
538,37175,34385,7.613991072999999,11.49391756,12.8,3.8,51398.0,95.3192,79.80179375,0.0127629774185405,0.0024955902311927,0.0033315781936639898,0.965419747383346,5.475390311520979e-06,5.779455590072812e-05
539,37189,56177,6.790778088,7.147249378,21.2,3.5,48489.0,89.9243,146.83626999999998,0.00692180012255575,0.004096600293091279,0.00215602532794795,0.9533347613916421,1.1188569666498899e-07,0.00014119062028682128
540,38003,10415,8.595167606,12.03323465,12.3,2.7,54984.0,84.2667,4.63243063636364,0.0010183299389002,0.00124870934571401,0.0225082315790123,0.9629127054628209,7.678011709396394e-06,0.00021075769755129342
541,38013,2115,12.3544785,8.077928249,9.3,2.4,63261.0,96.9517,2.2708548333333303,0.00957854406130268,0.00100401606425703,0.0335826062872179,0.944451861329532,9.478465260799749e-06,0.00028178862628464724
542,38023,2264,10.1590106,9.717314488,10.0,1.3,58715.0,89.9847,2.30168372,0.0128253530151063,0.0123505671174814,0.0104674831809557,0.942742766994104,9.356194219907616e-06,9.868323099515577e-07
543,38025,4424,15.31078611,3.884826325,10.4,1.6,66383.0,101.7364,2.741053,0.0042762454564892,0.0057707470942932396,0.0669511477183063,0.8648086762035179,8.423298044898198e-06,2.0237843657275323e-05
544,38031,3210,11.8435406,9.97350787,8.7,2.6,58096.0,89.036,3.8131980000000003,0.00376647834274953,0.00142450142450142,0.0042735042735042705,0.986143303233699,1.0644800893747258e-05,5.4216044600846613e-05
545,38035,69451,13.93359369,7.524712816,12.9,2.3,54311.0,83.2352,141.368471625,0.0159119316274615,0.0124351056406367,0.0147648476748127,0.9234517045486179,6.782085720676261e-08,0.011562737180046068
546,38037,2274,11.23595506,10.37165082,14.5,2.6,41295.0,63.2874,1.4721642,0.00295209861132781,0.000847457627118644,0.0312842160011582,0.9369917019647421,3.439260957617617e-06,0.0001848715913704557
547,38051,2497,10.27059056,18.17104484,13.6,2.7,47288.0,72.472,2.696568,0.0009530617107457699,0.008221189203617871,0.0009624639076034631,0.97554649122626,1.0104328732470947e-05,1.1249616228156678e-05
548,38053,15024,18.44992662,4.472709484,9.2,1.7,76224.0,116.8184,2.8996632857142903,0.004294194044107589,0.0161117078410311,0.13648731086832,0.8058220955615508,1.6697955237933732e-05,4.798843737441327e-06
549,38055,9450,11.69713894,10.32720375,9.2,3.3,64524.0,98.8874,9.08121057142857,0.00250138966092274,0.000943932738538548,0.0775219626448587,0.9040549956494089,6.475744113647752e-06,0.00035920012743725915
550,38061,10545,17.89838337,9.334103156,10.4,1.6,67162.0,102.9303,4.37193457142857,0.00106174024602733,0.00630453312357314,0.167839969297158,0.7877927215014541,7.178008987583757e-06,8.921845888473778e-05
551,38065,1959,11.2704918,3.073770492,10.2,4.1,68243.0,104.587,3.0469209999999998,0.00878048780487805,0.00195121951219512,0.0634146341463415,0.9151219512195121,1.218464988492836e-05,7.895711704133945e-06
552,38069,3975,10.19266625,13.67308888,11.6,3.2,47360.0,72.5824,4.55369633333333,0.0089416215286734,0.0,0.00653426188633823,0.9790215802596509,1.1728682424862007e-05,3.625606238312484e-05
553,38071,11519,15.06558726,11.25589852,12.3,2.9,54814.0,84.0061,5.38090014,3.9146604032100204e-05,0.0020284450289375197,0.0173606800324358,0.9679482316228192,7.651594803238635e-06,6.104950620061668e-05
554,38085,4230,18.12478215,17.19530615,32.9,4.1,37002.0,56.708,7.65581525,0.000184774575018478,0.00165289256198347,0.646105760481629,0.320592527941301,3.586805335434046e-06,5.550359999753618e-05
555,38099,10641,11.65085032,12.02668421,10.9,3.2,59705.0,91.5019,6.51773063636364,0.00293658382409932,0.00240345697210865,0.0066827190279828705,0.932345654808397,1.3788767536484134e-05,9.259305525310955e-06
556,38105,37589,19.84724466,6.405869309,6.5,2.0,79354.0,121.6153,14.5682128,0.00686437019770352,0.0007172314864622559,0.0654854178958878,0.8834705209047728,8.646149260565852e-06,3.4313676868416576e-05
557,39005,53484,10.93385577,10.82190503,10.4,4.6,54362.0,96.8071,229.86954599999999,0.00344299162116569,0.00391225828156877,0.000888409558129451,0.9716807126432561,1.632838293961957e-08,0.008761865616663091
558,39019,26914,9.963701015,11.22305356,12.9,5.3,50002.0,89.0428,85.7537045454546,0.004408180118716271,0.0166370677396539,0.0009010883696926981,0.972051606023685,1.960228099258701e-06,8.37971286216932e-05
559,39031,36600,12.56899284,11.14815017,15.4,6.2,46420.0,82.6641,143.811228,0.00561076639304225,0.00345601064686307,0.00116636916923245,0.9784695662633349,1.4756579134080708e-06,0.0009258143586834687
560,39033,41494,10.96676227,12.00318157,14.0,5.2,44715.0,79.6278,604.6356788888891,0.00473160187281472,0.00188228649437292,0.00048764755745764,0.977370662969484,3.915835122978762e-06,2.1813457945746292e-05
561,39039,38087,11.21088007,10.2394455,9.1,4.4,56740.0,101.0418,104.73865875,0.00704506749836638,0.00267480443221992,0.00214162122926777,0.960748205901368,2.9450116251333514e-07,0.0006879459569441236
562,39047,28525,11.54290112,10.80835286,15.1,4.1,47733.0,85.0022,496.9127875,0.0204285735908702,0.00333592737793277,0.00234149098239722,0.8786685625905301,8.073234770198886e-06,0.00018061560114125683
563,39051,42126,11.54124157,10.16671999,7.9,4.4,62800.0,111.8333,200.13130875,0.0265478732501395,0.0034379430037730398,0.00114446636581995,0.92943298865913,1.6842673817896182e-06,0.0002274185573395981
